<CHAPTER	RgFwOr	<CHAPTER
οποία	PnReFe03SgAc	οποίος
δώσατε	VbMnIdPa02PlPeAv	δίνω
έμφαση	NoCmFeSgAc	έμφαση
ορισμένοι	AjBaMaPlNm	ορισμένος
από	AsPpSp	από
σας	PnPeMa02PlAcWe	εγώ
-	HYPHEN	-
ιδιαιτέρως	AdBa	ιδιαίτερα
ο	AtDfMaSgNm	ο
κ.	INIT	κ.
Puerta	RgFwOr	Puerta
,	COMMA	,
αλλά	CjCo	αλλά
και	CjCo	και
άλλοι	PnIdMa03PlNm	άλλος
επίσης	AdBa	επίσης
-	HYPHEN	-
άλλωστε	AdBa	άλλωστε
δεν	PtNg	δεν
θέτω	VbMnIdPr01SgIpAv	θέτω
τις	AtDfFePlAc	ο
προτεραιότητες	NoCmFePlAc	προτεραιότητα
σε	AsPpSp	σε
αξιολογική	AjBaFeSgAc	αξιολογικός
σειρά	NoCmFeSgAc	σειρά
ανάλογα	AdBa	ανάλογα
με	AsPpSp	με
τη	AtDfFeSgAc	ο
βαρύτητά	NoCmFeSgAc	βαρύτητα
τους	PnPoMa03PlGe	μου
-	HYPHEN	-
είναι	VbMnIdPr03SgIpPv	είμαι
η	AtDfFeSgNm	ο
ενίσχυση	NoCmFeSgNm	ενίσχυση
της	AtDfFeSgGe	ο
κοινωνικής	AjBaFeSgGe	κοινωνικός
συνοχής	NoCmFeSgGe	συνοχή
και	CjCo	και
της	AtDfFeSgGe	ο
απασχόλησης	NoCmFeSgGe	απασχόληση
,	COMMA	,
ιδιαιτέρως	AdBa	ιδιαίτερα
με	AsPpSp	με
την	AtDfFeSgAc	ο
καλύτερη	AjCpFeSgAc	καλός
από	AsPpSp	από
ό,τι	PnRiNe03SgAc	ό,τι
στο	AsPpPaNeSgAc	στου
παρελθόν	NoCmNeSgAc	παρελθόν
αξιοποίηση	NoCmFeSgAc	αξιοποίηση
των	AtDfMaPlGe	ο
ανθρώπινων	AjBaMaPlGe	ανθρώπινος
πόρων	NoCmMaPlGe	πόρος
.	SENT	.

<P>	RgFwOr	<unknown>
Κυρίες	NoCmFePlNm	κυρία
και	CjCo	και
κύριοι	NoCmMaPlVo	κύριος
βουλευτές	NoCmMaPlNm	βουλευτής
,	COMMA	,
μια	AtIdFeSgNm	ένας
Ευρωπαϊκή	AjBaFeSgNm	ευρωπαϊκός
Ένωση	NoCmFeSgNm	ένωση
στην	AsPpPaFeSgAc	στου
οποία	PnReFe03SgAc	οποίος
διαπιστώνουμε	VbMnId01PlPeAv	διαπιστώνω
μια	AtIdFeSgAc	ένας
όχι	PtNg	όχι
τόσο	AdBa	τόσο
μεγάλη	AjBaFeSgAc	μεγάλος
απόκλιση	NoCmFeSgAc	απόκλιση
μεταξύ	AdBa	μεταξύ
των	AtDfFePlGe	ο
χωρών	NoCmFePlGe	χώρα
,	COMMA	,
γεγονός	NoCmNeSgNm	γεγονός
που	PnReNe03SgNm	που
αποδεικνύει	VbMnIdPr03SgIpAv	αποδεικνύω
εξάλλου	AdBa	εξάλλου
την	AtDfFeSgAc	ο
αποτελεσματικότητα	NoCmFeSgAc	αποτελεσματικότητα
,	COMMA	,
τη	AtDfFeSgAc	ο
χρησιμότητα	NoCmFeSgAc	χρησιμότητα
του	AtDfNeSgGe	ο
Ταμείου	NoCmNeSgGe	ταμείο
Συνοχής	NoCmFeSgGe	συνοχή
,	COMMA	,
στην	AsPpPaFeSgAc	στου
οποία	PnReFe03SgAc	οποίος
όμως	CjCo	όμως
διαπιστώνουμε	VbMnId01PlPeAv	διαπιστώνω
παράλληλα	AdBa	παράλληλα
,	COMMA	,
σε	AsPpSp	σε
ό,τι	PnRiNe03SgAc	ό,τι
αφορά	VbMnIdPr03SgIpAv	αφορώ
την	AtDfFeSgAc	ο
ανεργία	NoCmFeSgAc	ανεργία
-	HYPHEN	-
κυρία	NoCmFeSgNm	κυρία
εισηγήτρια	NoCmFeSgNm	εισηγήτρια
το	PnPeNe03SgAcWe	εγώ
έχετε	VbMnIdPr02PlIpAv	έχω
καταγράψει	VbMnNfPeAv	καταγράφω
-	HYPHEN	-
ότι	CjSb	ότι
οι	AtDfFePlNm	ο
αποκλίσεις	NoCmFePlNm	απόκλιση
μεταξύ	AdBa	μεταξύ
των	AtDfFePlGe	ο
15	DIG	15
ή	CjCo	ή
20	DIG	20
πιο	AdBa	πιο
πλούσιων	AjBaFePlGe	πλούσιος
περιοχών	NoCmFePlGe	περιοχή
και	CjCo	και
των	AtDfFePlGe	ο
15	DIG	15
ή	CjCo	ή
20	DIG	20
πιο	AdBa	πιο
φτωχών	NoCmMaPlGe	φτωχός
ή	CjCo	ή
περισσότερο	AdCp	πολύ
μειονεκτικών	AjBaFePlGe	μειονεκτικός
περιοχών	NoCmFePlGe	περιοχή
μεγαλώνουν	VbMnIdPr03PlIpAv	μεγαλώνω
,	COMMA	,
είναι	VbMnIdPr03PlIpPv	είμαι
μια	AtIdFeSgNm	ένας
κατάσταση	NoCmFeSgNm	κατάσταση
που	PnReFe03SgNm	που
είναι	VbMnIdPr03SgIpPv	είμαι
,	COMMA	,
που	PnReFe03SgNm	που
θα	PtFu	θα
ήταν	VbMnIdPa03SgIpPv	είμαι
,	COMMA	,
αδικαιολόγητη	AjBaFeSgNm	αδικαιολόγητος
και	CjCo	και
ανυπόφορη	AjBaFeSgNm	ανυπόφορος
.	SENT	.

Σε	AsPpSp	σε
ό,τι	PnRiNe03SgAc	ό,τι
με	AsPpSp	με
αφορά	VbMnIdPr03SgIpAv	αφορώ
προσωπικά	AdBa	προσωπικά
-	HYPHEN	-
λαμβανομένης	AjBaFeSgGe	λαμβανόμενος
υπόψη	AdBa	υπόψη
της	AtDfFeSgGe	ο
ιδέας	NoCmFeSgGe	ιδέα
που	PnReFe03SgNm	που
έχω	VbMnIdPr01SgIpAv	έχω
σχηματίσει	VbMnNfPeAv	σχηματίζω
για	AsPpSp	για
την	AtDfFeSgAc	ο
ευρωπαϊκή	AjBaFeSgAc	ευρωπαϊκός
οικοδόμηση	NoCmFeSgAc	οικοδόμηση
και	CjCo	και
ιδιαιτέρως	AdBa	ιδιαίτερα
για	AsPpSp	για
την	AtDfFeSgAc	ο
πολιτική	NoCmFeSgAc	πολιτική
περιφερειακής	AjBaFeSgGe	περιφερειακός
ανάπτυξης	NoCmFeSgGe	ανάπτυξη
-	HYPHEN	-
πρόκειται	VbIsIdPr03SgIpPv	πρόκειται
για	AsPpSp	για
μία	AtIdFeSgAc	ένας
κατάσταση	NoCmFeSgAc	κατάσταση
την	AtDfFeSgAc	ο
οποία	PnReFe03SgAc	οποίος
δεν	PtNg	δεν
ανέχομαι	VbMnIdPr01SgIpPv	ανέχομαι
,	COMMA	,
και	CjCo	και
προτίθεμαι	VbMnIdPr03SgIpPv	προτίθεμαι
μάλιστα	AdBa	μάλιστα
στο	AsPpPaNeSgAc	στου
μέτρο	NoCmNeSgAc	μέτρο
των	AtDfFePlGe	ο
δυνατοτήτων	NoCmFePlGe	δυνατότητα
μου	PnPoMa01SgGe	μου
,	COMMA	,
με	AsPpSp	με
την	AtDfFeSgAc	ο
υποστήριξή	NoCmFeSgAc	υποστήριξη
σας	PnPoMa02PlGe	μου
,	COMMA	,
να	PtSj	να
θέσω	VbMnId01SgPeAv	θέτω
το	AtDfNeSgAc	ο
σύνολο	NoCmNeSgAc	σύνολο
των	AtDfFePlGe	ο
πιστώσεων	NoCmFePlGe	πίστωση
που	PnReFe03PlNm	που
εμπίπτουν	VbMnIdPr03PlIpAv	εμπίπτω
στην	AsPpPaFeSgAc	στου
αρμοδιότητά	NoCmNePlAc	αρμοδιότητα
μου	PnPoMa01SgGe	μου
,	COMMA	,
στην	AsPpPaFeSgAc	στου
υπηρεσία	NoCmFeSgAc	υπηρεσία
αυτής	PnDmFe03SgGe	αυτός
της	AtDfFeSgGe	ο
μεγαλύτερης	AjCpFeSgGe	μεγάλος
κοινωνικής	AjBaFeSgGe	κοινωνικός
,	COMMA	,
ανθρώπινης	AjBaFeSgGe	ανθρώπινος
και	CjCo	και
εδαφικής	AjBaFeSgGe	εδαφικός
συνοχής	NoCmFeSgGe	συνοχή
,	COMMA	,
κυρίως	AdBa	κυρίως
για	AsPpSp	για
να	PtSj	να
μην	PtNg	μην
υπάρχει	VbMnIdPr03SgIpAv	υπάρχω
αυτό	PnDmNe03SgAc	αυτός
που	PnReNe03SgNm	που
αποκάλεσα	VbMnIdPa01SgPeAv	αποκαλώ
κάποτε	AdBa	κάποτε
ενώπιόν	NoCmFeSgAc	ενώπιος
σας	PnPoMa02PlGe	μου
Ευρώπη	NoPrFeSgAc	Ευρώπη
των	AtDfFePlGe	ο
δύο	NmCdFePlGeAj	δύο
ταχυτήτων	NoCmFePlGe	ταχύτητα
,	COMMA	,
μια	AtIdFeSgNm	ένας
Ευρώπη	NoPrFeSgAc	Ευρώπη
των	AtDfFePlGe	ο
ωραίων	AjBaFePlGe	ωραίος
συνοικιών	NoCmFePlGe	συνοικία
και	CjCo	και
μια	AtIdFeSgAc	ένας
Ευρώπη	NoPrFeSgAc	Ευρώπη
των	AtDfMaPlGe	ο
φτωχών	NoCmMaPlGe	φτωχός
προαστίων	NoCmNePlGe	προάστιο
.	SENT	.

<P>	RgFwOr	<unknown>
Ο	AtDfMaSgNm	ο
τρίτος	NmOdMaSgNmAj	τρίτος
στόχος	NoCmMaSgNm	στόχος
είναι	VbMnIdPr03SgIpPv	είμαι
η	AtDfFeSgNm	ο
αστική	AjBaFeSgNm	αστικός
και	CjCo	και
αγροτική	AjBaFeSgNm	αγροτικός
ανάπτυξη	NoCmFeSgNm	ανάπτυξη
στο	AsPpPaNeSgAc	στου
πλαίσιο	NoCmNeSgAc	πλαίσιο
μιας	AtIdFeSgGe	ένας
ισόρροπης	AjBaFeSgGe	ισόρροπος
εδαφικής	AjBaFeSgGe	εδαφικός
πολιτικής	NoCmFeSgGe	πολιτική
.	SENT	.

Εξάλλου	AdBa	εξάλλου
,	COMMA	,
οι	AtDfFePlNm	ο
κατευθυντήριες	AjBaFePlNm	κατευθυντήριος
γραμμές	NoCmFePlNm	γραμμή
λαμβάνουν	VbMnIdPr03PlIpAv	λαμβάνω
υπόψη	AdBa	υπόψη
δύο	NmCdFePlAcAj	δύο
οριζόντιες	NoCmFePlAc	οριζόντιος
αρχές	NoCmFePlAc	αρχή
:	COLON	:
την	AtDfFeSgAc	ο
αγροτική	AjBaFeSgAc	αγροτικός
ανάπτυξη	NoCmFeSgAc	ανάπτυξη
,	COMMA	,
και	CjCo	και
,	COMMA	,
κυρία	NoCmFeSgAc	κυρία
εισηγήτρια	NoCmFeSgAc	εισηγήτρια
,	COMMA	,
συμπεριλαμβάνω	VbMnIdPr01SgIpAv	συμπεριλαμβάνω
σαφώς	AdBa	σαφώς
στην	AsPpPaFeSgAc	στου
αγροτική	AjBaFeSgAc	αγροτικός
ανάπτυξη	NoCmFeSgAc	ανάπτυξη
το	AtDfNeSgNm	ο
ζήτημα	NoCmNeSgNm	ζήτημα
των	AtDfFePlGe	ο
βιώσιμων	AjBaFePlGe	βιώσιμος
μεταφορών	NoCmFePlGe	μεταφορά
για	AsPpSp	για
το	AtDfNeSgAc	ο
οποίο	PnReNe03SgAc	οποίος
ενδιαφέρομαι	VbMnIdPr01SgIpPv	ενδιαφέρω
προσωπικά	AdBa	προσωπικά
εδώ	AdBa	εδώ
και	CjCo	και
καιρό	NoCmMaSgAc	καιρός
-	HYPHEN	-
ενθυμούμαι	VbMnIdPr01SgIpPv	ενθυμώ
κυρίως	AdBa	κυρίως
την	AtDfFeSgAc	ο
περίοδο	NoCmFeSgAc	περίοδος
που	PnReFe03SgAc	που
ήμουν	VbMnIdPa01SgIpPv	είμαι
υπουργός	NoCmMaSgNm	υπουργός
περιβάλλοντος	NoCmNeSgGe	περιβάλλον
στην	AsPpPaFeSgAc	στου
πατρίδα	NoCmFeSgAc	πατρίς
μου	PnPoMa01SgGe	μου
-	HYPHEN	-
και	CjCo	και
η	AtDfFeSgNm	ο
δεύτερη	NmOdFeSgNmAj	δεύτερος
αρχή	NoCmFeSgNm	αρχή
είναι	VbMnIdPr03SgIpPv	είμαι
αυτή	PnDmFe03SgNm	αυτός
της	AtDfFeSgGe	ο
ισότητας	NoCmFeSgGe	ισότητα
των	AtDfFePlGe	ο
ευκαιριών	NoCmFePlGe	ευκαιρία
,	COMMA	,
ειδικά	AjBaNePlAc	ειδικός
μεταξύ	AdBa	μεταξύ
γυναικών	NoCmFePlGe	γυναίκα
και	CjCo	και
ανδρών	NoCmMaPlGe	άντρας
,	COMMA	,
καθώς	AdBa	καθώς
και	CjCo	και
η	AtDfFeSgNm	ο
ευρωπαϊκή	AjBaFeSgNm	ευρωπαϊκός
στρατηγική	NoCmFeSgNm	στρατηγική
για	AsPpSp	για
την	AtDfFeSgAc	ο
απασχόληση	NoCmFeSgAc	απασχόληση
και	CjCo	και
το	AtDfNeSgAc	ο
πλαίσιο	NoCmNeSgAc	πλαίσιο
της	AtDfFeSgGe	ο
Οικονομικής	AjBaFeSgGe	οικονομικός
και	CjCo	και
Νομισματικής	AjBaFeSgGe	νομισματικός
Ένωσης	NoCmFeSgGe	ένωση
.	SENT	.

<P>	RgFwOr	<unknown>
Τέλος	AdBa	τέλος
,	COMMA	,
και	CjCo	και
για	AsPpSp	για
να	PtSj	να
απαντήσω	VbMnId01SgPeAv	απαντάω
στις	AsPpPaFePlAc	στου
ανησυχίες	NoCmFePlAc	ανησυχία
που	PnReFe03PlNm	που
εξέφρασαν	VbMnIdPa03PlPeAv	εκφράζω
κάποιοι	PnIdMa03PlNm	κάποιος
από	AsPpSp	από
σας	PnPeMa02PlGeWe	εγώ
-	HYPHEN	-
και	CjCo	και
ιδιαιτέρως	AdBa	ιδιαίτερα
εσείς	PnPeMa02PlNmSt	εγώ
κυρία	NoCmFeSgAc	κυρία
εισηγήτρια	NoCmFeSgAc	εισηγήτρια
-	HYPHEN	-
υπενθυμίζεται	VbMnIdPr03SgIpPv	υπενθυμίζω
στις	AsPpPaFePlAc	στου
εν	AsPpSp	εν
λόγω	NoCmMaSgDa	λόγω
κατευθυντήριες	AjBaFePlAc	κατευθυντήριος
γραμμές	NoCmFePlAc	γραμμή
η	AtDfFeSgNm	ο
σημασία	NoCmFeSgNm	σημασία
και	CjCo	και
ο	AtDfMaSgNm	ο
καθορισμός	NoCmMaSgNm	καθορισμός
των	AtDfFePlGe	ο
ολοκληρωμένων	AjBaFePlGe	ολοκληρώνω
στρατηγικών	AjBaFePlGe	στρατηγικός
,	COMMA	,
των	AtDfFePlGe	ο
στρατηγικών	AjBaFePlGe	στρατηγικός
ανάπτυξης	NoCmFeSgGe	ανάπτυξη
ή	CjCo	ή
μετατροπής	NoCmFeSgGe	μετατροπή
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
δίνουν	VbMnIdPr03PlIpAv	δίνω
,	COMMA	,
μεταξύ	AdBa	μεταξύ
όλων	AjBaMaPlGe	όλος
αυτών	PnDmFe03PlGe	αυτός
των	AtDfFePlGe	ο
προτεραιοτήτων	NoCmFePlGe	προτεραιότητα
,	COMMA	,
τη	AtDfFeSgAc	ο
μέγιστη	AjSuFeSgAc	μεγάλος
ευκαιρία	NoCmFeSgAc	ευκαιρία
στη	AsPpPaFeSgAc	στου
συνέργεια	NoCmFeSgAc	συνέργεια
,	COMMA	,
στα	AsPpPaNePlAc	στου
λαμβανόμενα	AjBaNePlAc	λαμβανόμενος
μέτρα	NoCmNePlAc	μέτρο
και	CjCo	και
στην	AsPpPaFeSgAc	στου
εγκαθίδρυση	NoCmFeSgAc	εγκαθίδρυση
μιας	AtIdFeSgGe	ένας
αποκεντρωμένης	VbMnPpSgFePePvGe	αποκεντρώνω
εταιρικής	AjBaFeSgGe	εταιρικός
σχέσης	NoCmFeSgGe	σχέση
.	SENT	.

Ανησυχείτε	VbMnIdPr02PlIpAv	ανησυχώ
για	AsPpSp	για
κάτι	PnIdNe03SgAc	κάτι
που	PnReNe03SgNm	που
ενδεχομένως	AdBa	ενδεχομένως
να	PtSj	να
φαίνεται	VbMnIdPr03SgIpPv	φαίνομαι
ως	AdBa	ως
απουσία	NoCmFeSgAc	απουσία
αναφοράς	NoCmFeSgGe	αναφορά
σε	AsPpSp	σε
αυτή	PnDmFe03SgAc	αυτός
την	AtDfFeSgAc	ο
εταιρική	AjBaFeSgAc	εταιρικός
σχέση	NoCmFeSgAc	σχέση
.	SENT	.

Ωστόσο	CjCo	ωστόσο
,	COMMA	,
αναφέρεται	VbMnIdPr03SgIpPv	αναφέρω
ρητώς	AdBa	ρητώς
στη	AsPpPaFeSgAc	στου
σελίδα	NoCmFeSgAc	σελίδα
5	DIG	5
των	AtDfMaPlGe	ο
εν	AsPpSp	εν
λόγω	NoCmMaSgDa	λόγω
κατευθυντήριων	AjBaFePlGe	κατευθυντήριος
γραμμών	NoCmFePlGe	γραμμή
,	COMMA	,
εντούτοις	AdBa	εντούτοις
επιθυμώ	VbMnIdPr01SgIpAv	επιθυμώ
επίσης	AdBa	επίσης
να	PtSj	να
υπενθυμίσω	VbMnId01SgPeAv	υπενθυμίζω
-	HYPHEN	-
εφόσον	CjSb	εφόσον
με	PnPeMa01SgAcWe	εγώ
καλείτε	VbMnIdPr02PlIpAv	καλώ
-	HYPHEN	-
ότι	CjSb	ότι
κατά	AsPpSp	κατά
τη	AtDfFeSgAc	ο
γνώμη	NoCmFeSgAc	γνώμη
μου	PnPoMa01SgGe	μου
,	COMMA	,
αυτή	PnDmFe03SgNm	αυτός
η	AtDfFeSgNm	ο
εταιρική	AjBaFeSgNm	εταιρικός
σχέση	NoCmFeSgNm	σχέση
-	HYPHEN	-
και	CjCo	και
ζωογονούσα	VbMnIdPa01SgIpAv	ζωογονώ
για	AsPpSp	για
τόσο	AdBa	τόσο
μακρύ	AjBaNeSgAc	μακρύς
χρονικό	AjBaNeSgAc	χρονικός
διάστημα	NoCmNeSgAc	διάστημα
μία	AtIdFeSgAc	ένας
περιφέρεια	NoCmFeSgAc	περιφέρεια
της	AtDfFeSgGe	ο
χώρας	NoCmFeSgGe	χώρα
μου	PnPoMa01SgGe	μου
ώστε	CjSb	ώστε
μπορώ	VbMnIdPr01SgIpAv	μπορώ
να	PtSj	να
το	PnPeNe03SgAcWe	εγώ
πω	VbMnId01SgPeAv	λέγω
ειλικρινά	AjBaNePlAc	ειλικρινής
-	HYPHEN	-
είναι	VbMnIdPr03SgIpPv	είμαι
ένα	AtIdNeSgNm	ένας
εργαλείο	NoCmNeSgNm	εργαλείο
,	COMMA	,
είναι	VbMnIdPr03SgIpPv	είμαι
ένας	AtIdMaSgNm	ένας
μηχανισμός	NoCmMaSgNm	μηχανισμός
που	PnReMa03SgNm	που
πολλαπλασιάζει	VbMnIdPr03SgIpAv	πολλαπλασιάζω
τις	AtDfFePlAc	ο
πνευματικές	AjBaFePlAc	πνευματικός
δυνάμεις	NoCmFePlAc	δύναμη
και	CjCo	και
δυνατότητες	NoCmFePlAc	δυνατότητα
της	AtDfFeSgGe	ο
περιοχής	NoCmFeSgGe	περιοχή
,	COMMA	,
είτε	CjCo	είτε
αυτές	PnDmFe03PlAc	αυτός
εντοπίζονται	VbMnIdPr03PlIpPv	εντοπίζω
στον	AsPpPaMaSgAc	στου
δημόσιο	AjBaMaSgAc	δημόσιος
τομέα	NoCmMaSgAc	τομεύς
-	HYPHEN	-
εκλεγμένα	VbMnPpPlNePePvAc	εκλέγω
μέλη	NoCmNePlAc	μέλος
,	COMMA	,
τομείς	NoCmMaPlAc	τομεύς
κοινωνικο-εκπαιδευτικού	AjBaMaSgGe	κοινωνικο-εκπαιδευτικού
χαρακτήρα	NoCmMaSgGe	χαρακτήρ
,	COMMA	,
σύλλογοι	NoCmMaPlNm	σύλλογος
-	HYPHEN	-
είτε	CjCo	είτε
στον	AsPpPaMaSgAc	στου
ιδιωτικό	AjBaMaSgAc	ιδιωτικός
τομέα	NoCmMaSgAc	τομεύς
.	SENT	.

Μία	AtIdFeSgNm	ένας
αποκεντρωμένη	VbMnPpSgFePePvAc	αποκεντρώνω
εταιρική	AjBaFeSgNm	εταιρικός
σχέση	NoCmFeSgNm	σχέση
,	COMMA	,
και	CjCo	και
αναφέρομαι	VbMnIdPr01SgIpPv	αναφέρω
φυσικά	AdBa	φυσικά
επί	AsPpSp	επί
του	AtDfNeSgGe	ο
προκειμένου	AdBa	προκειμένου
,	COMMA	,
για	AsPpSp	για
να	PtSj	να
απαντήσω	VbMnId01SgPeAv	απαντάω
στην	AsPpPaFeSgAc	στου
κυρία	NoCmFeSgAc	κυρία
Angelilli	RgFwOr	Angelilli
,	COMMA	,
στις	AsPpPaFePlAc	στου
εδαφικές	AjBaFePlAc	εδαφικός
συμφωνίες	NoCmFePlAc	συμφωνία
,	COMMA	,
οι	AtDfFePlNm	ο
οποίες	PnReFe03PlNm	οποίος
αποτελούν	VbMnIdPr03PlIpAv	αποτελώ
ένα	NmCdNeSgAcAj	ένας
από	AsPpSp	από
τα	AtDfNePlAc	ο
μέσα	NoCmNePlAc	μέσο
αυτής	PnDmFe03SgGe	αυτός
της	AtDfFeSgGe	ο
αποκεντρωμένης	VbMnPpSgFePePvGe	αποκεντρώνω
εταιρικής	AjBaFeSgGe	εταιρικός
σχέσης	NoCmFeSgGe	σχέση
.	SENT	.

<P>	RgFwOr	<unknown>
Αυτοί	PnDmMa03PlNm	αυτός
είναι	VbMnIdPr03PlIpPv	είμαι
οι	AtDfMaPlNm	ο
λόγοι	NoCmMaPlNm	λόγος
για	AsPpSp	για
τους	AtDfMaPlAc	ο
οποίους	PnReMa03PlAc	οποίος
οι	AtDfFePlNm	ο
κατευθυντήριες	AjBaFePlNm	κατευθυντήριος
γραμμές	NoCmFePlNm	γραμμή
παρουσιάσθηκαν	VbMnIdPa03PlPePv	παρουσιάζω
σύμφωνα	AdBa	σύμφωνα
με	AsPpSp	με
τις	AtDfFePlAc	ο
θεματικές	AjBaFePlAc	θεματικός
προτεραιότητες	NoCmFePlAc	προτεραιότητα
,	COMMA	,
διότι	CjSb	διότι
πρέπει	VbIsIdPr03SgIpAv	πρέπει
να	PtSj	να
ληφθούν	VbMnId03PlPePv	λαμβάνω
υπόψη	AdBa	υπόψη
,	COMMA	,
στα	AsPpPaNePlAc	στου
πλαίσια	NoCmNePlAc	πλαίσιο
κάθε	PnIdMa03SgGe	κάθε
στόχου	NoCmMaSgGe	στόχος
,	COMMA	,
σε	AsPpSp	σε
διαφορετικό	AjBaMaSgAc	διαφορετικός
βαθμό	NoCmMaSgAc	βαθμός
ανάλογα	AdBa	ανάλογα
με	AsPpSp	με
την	AtDfFeSgAc	ο
ιδιαίτερη	AjCpFeSgAc	ιδιαίτερος
κατάσταση	NoCmFeSgAc	κατάσταση
κάθε	PnIdNe03SgGe	κάθε
κράτους	AjBaNeSgGe	κράτος
μέλους	NoCmNeSgGe	μέλος
και	CjCo	και
κάθε	PnIdFe03SgGe	κάθε
περιφέρειας	NoCmFeSgGe	περιφέρεια
.	SENT	.

<P>	RgFwOr	<unknown>
Θα	PtFu	θα
ήθελα	VbMnIdPa01SgIpAv	θέλω
τώρα	AdBa	τώρα
να	PtSj	να
απαντήσω	VbMnId01SgPeAv	απαντάω
εν	AsPpSp	εν
συντομία	NoCmFeSgDa	συντομία
σε	AsPpSp	σε
ορισμένες	AjBaFePlAc	ορισμένος
από	AsPpSp	από
τις	AtDfFePlAc	ο
παρατηρήσεις	NoCmFePlAc	παρατήρηση
που	PnReFe03PlNm	που
διατυπώσατε	VbMnIdPa02PlPeAv	διατυπώνω
,	COMMA	,
κυρίες	NoCmFePlAc	κυρία
και	CjCo	και
κύριοι	NoCmMaPlVo	κύριος
,	COMMA	,
καταρχάς	NoCmFePlAc	καταρχάς
σχετικά	AdBa	σχετικά
με	AsPpSp	με
την	AtDfFeSgAc	ο
διαδικασία	NoCmFeSgAc	διαδικασία
.	SENT	.

Είναι	VbMnIdPr03SgIpPv	είμαι
γεγονός	NoCmNeSgNm	γεγονός
ότι	CjSb	ότι
η	AtDfFeSgNm	ο
διαβούλευση	NoCmFeSgNm	διαβούλευση
του	AtDfNeSgGe	ο
Σώματός	NoCmNeSgGe	σώμα
σας	PnPoMa02PlGe	μου
έγινε	VbMnIdPa03SgPePv	γίνομαι
καθυστερημένα	AjBaNePlAc	καθυστερημένος
.	SENT	.

Επιτρέψτε	VbMnMp02PlPeAv	επιτρέπω
μου	PnPoMa01SgGe	μου
να	PtSj	να
σας	PnPeMa02PlGeWe	εγώ
υπενθυμίσω	VbMnId01SgPeAv	υπενθυμίζω
ότι	CjSb	ότι
,	COMMA	,
όταν	CjSb	όταν
εγκρίθηκαν	VbMnIdPa03PlPePv	εγκρίνω
οι	AtDfFePlNm	ο
κατευθυντήριες	AjBaFePlNm	κατευθυντήριος
γραμμές	NoCmFePlNm	γραμμή
από	AsPpSp	από
την	AtDfFeSgAc	ο
Επιτροπή	NoCmFeSgAc	επιτροπή
,	COMMA	,
υπό	AsPpSp	υπό
τη	AtDfFeSgAc	ο
μορφή	NoCmFeSgAc	μορφή
σχεδίου	NoCmNeSgGe	σχέδιο
,	COMMA	,
τον	AtDfMaSgAc	ο
Φεβρουάριο	DATE	Φεβρουάριο
του	AtDfNeSgGe	ο
1999	DIG	1999
,	COMMA	,
σύμφωνα	AdBa	σύμφωνα
με	AsPpSp	με
μια	AtIdFeSgAc	ένας
νέα	AjBaFeSgAc	νέος
διαδικασία	NoCmFeSgAc	διαδικασία
που	PnReFe03SgNm	που
αποσκοπούσε	VbMnIdPa03SgIpAv	αποσκοπώ
στη	AsPpPaFeSgAc	στου
διευκόλυνση	NoCmFeSgAc	διευκόλυνση
της	AtDfFeSgGe	ο
παρουσίασης	NoCmFeSgGe	παρουσίαση
των	AtDfNePlGe	ο
σχολίων	NoCmNePlGe	σχόλιο
επί	AsPpSp	επί
του	AtDfNeSgGe	ο
συγκεκριμένου	AjBaNeSgGe	συγκεκριμένος
κειμένου	NoCmNeSgGe	κείμενο
,	COMMA	,
διεβιβάσθηκαν	VbMnIdPa03PlPePv	διεβιβάζω
αμέσως	AdBa	αμέσως
στο	AsPpPaNeSgAc	στου
Κοινοβούλιο	NoCmNeSgAc	κοινοβούλιο
από	AsPpSp	από
την	AtDfFeSgAc	ο
προκάτοχό	NoCmMaSgAc	προκάτοχος
μου	PnPoMa01SgGe	μου
,	COMMA	,
κυρία	NoCmFeSgAc	κυρία
Monica	RgFwOr	Monica
Wulf-Mathies	RgFwOr	Wulf-Mathies
.	SENT	.

Ωστόσο	CjCo	ωστόσο
,	COMMA	,
λαμβάνοντας	VbMnPpIpAv	λαμβάνω
υπόψη	AdBa	υπόψη
ότι	CjSb	ότι
πλησίαζαν	VbMnIdPa03PlIpAv	πλησιάζω
οι	AtDfFePlNm	ο
εκλογές	NoCmFePlNm	εκλογή
του	AtDfNeSgGe	ο
Ευρωπαϊκού	AjBaNeSgGe	ευρωπαϊκός
Κοινοβουλίου	NoCmNeSgGe	κοινοβούλιο
,	COMMA	,
στην	AsPpPaFeSgAc	στου
πραγματικότητα	NoCmFeSgAc	πραγματικότητα
μόνο	AdBa	μόνο
μετά	AsPpSp	μετά
την	AtDfFeSgAc	ο
οριστική	AjBaFeSgAc	οριστικός
έγκριση	NoCmFeSgAc	έγκριση
του	AtDfNeSgGe	ο
κειμένου	NoCmNeSgGe	κείμενο
,	COMMA	,
τον	AtDfMaSgAc	ο
Ιούλιο	DATE	Ιούλιο
του	AtDfNeSgGe	ο
1999	DIG	1999
,	COMMA	,
μπόρεσε	VbMnIdPa03SgPeAv	μπορώ
το	AtDfNeSgNm	ο
Σώμα	NoCmNeSgNm	σώμα
